project,t1,t2,duration,ratio,cumratio
springtestdbunit_spring-test-dbunit,JPA,JDBC,15,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,0,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,1,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,2,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,3,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,4,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,5,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,6,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,7,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,8,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,9,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,10,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,11,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,12,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,13,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,14,0.0,0.0
daoway_AtomikosDistributedScalability,JPA,JDBC,15,0.0,0.0
nasa_mct,JPA,JDBC,0,0.0,0.0
nasa_mct,JPA,JDBC,1,0.0,0.0
nasa_mct,JPA,JDBC,2,0.0,0.0
nasa_mct,JPA,JDBC,3,0.0,0.0
nasa_mct,JPA,JDBC,4,0.0,0.0
nasa_mct,JPA,JDBC,5,0.0,0.0
nasa_mct,JPA,JDBC,6,0.0,0.0
nasa_mct,JPA,JDBC,7,0.0,0.0
nasa_mct,JPA,JDBC,8,0.0,0.0
nasa_mct,JPA,JDBC,9,0.0,0.0
nasa_mct,JPA,JDBC,10,0.0,0.0
nasa_mct,JPA,JDBC,11,0.0,0.0
nasa_mct,JPA,JDBC,12,0.0,0.0
nasa_mct,JPA,JDBC,13,0.0,0.0
nasa_mct,JPA,JDBC,14,0.0,0.0
nasa_mct,JPA,JDBC,15,0.0,0.0
krasserm_ipf,JPA,JDBC,0,0.16666667,0.16666667
krasserm_ipf,JPA,JDBC,1,0.0,0.16666667
krasserm_ipf,JPA,JDBC,2,0.0,0.16666667
krasserm_ipf,JPA,JDBC,3,0.0,0.16666667
krasserm_ipf,JPA,JDBC,4,0.0,0.16666667
krasserm_ipf,JPA,JDBC,5,0.0,0.16666667
krasserm_ipf,JPA,JDBC,6,0.0,0.16666667
krasserm_ipf,JPA,JDBC,7,0.0,0.16666667
krasserm_ipf,JPA,JDBC,8,0.0,0.16666667
krasserm_ipf,JPA,JDBC,9,0.0,0.16666667
krasserm_ipf,JPA,JDBC,10,0.0,0.16666667
krasserm_ipf,JPA,JDBC,11,0.0,0.16666667
krasserm_ipf,JPA,JDBC,12,0.0,0.16666667
krasserm_ipf,JPA,JDBC,13,0.0,0.16666667
krasserm_ipf,JPA,JDBC,14,0.0,0.16666667
krasserm_ipf,JPA,JDBC,15,0.0,0.16666667
wijiti_dspace-rest-api,JPA,JDBC,0,0.94736844,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,1,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,2,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,3,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,4,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,5,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,6,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,7,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,8,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,9,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,10,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,11,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,12,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,13,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,14,0.0,0.94736844
wijiti_dspace-rest-api,JPA,JDBC,15,0.0,0.94736844
jasondlee_FrenchPress,JPA,JDBC,0,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,1,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,2,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,3,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,4,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,5,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,6,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,7,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,8,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,9,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,10,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,11,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,12,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,13,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,14,0.0,0.0
jasondlee_FrenchPress,JPA,JDBC,15,0.0,0.0
jsanchezramos_k-pax,JPA,JDBC,0,0.14285715,0.14285715
jsanchezramos_k-pax,JPA,JDBC,1,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,2,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,3,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,4,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,5,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,6,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,7,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,8,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,9,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,10,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,11,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,12,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,13,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,14,0.0,0.14285715
jsanchezramos_k-pax,JPA,JDBC,15,0.0,0.14285715
ignite_spring-reference,JPA,JDBC,0,0.0,0.0
ignite_spring-reference,JPA,JDBC,1,0.0,0.0
ignite_spring-reference,JPA,JDBC,2,0.0,0.0
ignite_spring-reference,JPA,JDBC,3,0.0,0.0
ignite_spring-reference,JPA,JDBC,4,0.0,0.0
ignite_spring-reference,JPA,JDBC,5,0.0,0.0
ignite_spring-reference,JPA,JDBC,6,0.0,0.0
ignite_spring-reference,JPA,JDBC,7,0.0,0.0
ignite_spring-reference,JPA,JDBC,8,0.0,0.0
ignite_spring-reference,JPA,JDBC,9,0.0,0.0
ignite_spring-reference,JPA,JDBC,10,0.0,0.0
ignite_spring-reference,JPA,JDBC,11,0.0,0.0
ignite_spring-reference,JPA,JDBC,12,0.0,0.0
ignite_spring-reference,JPA,JDBC,13,0.0,0.0
ignite_spring-reference,JPA,JDBC,14,0.0,0.0
ignite_spring-reference,JPA,JDBC,15,0.0,0.0
patrikfr_dddsample,JPA,JDBC,0,0.0,0.0
patrikfr_dddsample,JPA,JDBC,1,0.0,0.0
patrikfr_dddsample,JPA,JDBC,2,0.0,0.0
patrikfr_dddsample,JPA,JDBC,3,0.0,0.0
patrikfr_dddsample,JPA,JDBC,4,0.0,0.0
patrikfr_dddsample,JPA,JDBC,5,0.0,0.0
patrikfr_dddsample,JPA,JDBC,6,0.0,0.0
patrikfr_dddsample,JPA,JDBC,7,0.0,0.0
patrikfr_dddsample,JPA,JDBC,8,0.0,0.0
patrikfr_dddsample,JPA,JDBC,9,0.0,0.0
patrikfr_dddsample,JPA,JDBC,10,0.0,0.0
patrikfr_dddsample,JPA,JDBC,11,0.0,0.0
patrikfr_dddsample,JPA,JDBC,12,0.0,0.0
patrikfr_dddsample,JPA,JDBC,13,0.0,0.0
patrikfr_dddsample,JPA,JDBC,14,0.0,0.0
patrikfr_dddsample,JPA,JDBC,15,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,0,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,1,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,2,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,3,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,4,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,5,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,6,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,7,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,8,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,9,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,10,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,11,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,12,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,13,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,14,0.0,0.0
SpringSource_spring-framework-issues,JPA,JDBC,15,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,0,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,1,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,2,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,3,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,4,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,5,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,6,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,7,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,8,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,9,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,10,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,11,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,12,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,13,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,14,0.0,0.0
rongjihuang_bc-framework,JPA,JDBC,15,0.0,0.0
fusesource_fuse,JPA,JDBC,0,0.0,0.0
fusesource_fuse,JPA,JDBC,1,0.0,0.0
fusesource_fuse,JPA,JDBC,2,0.0,0.0
fusesource_fuse,JPA,JDBC,3,0.0,0.0
fusesource_fuse,JPA,JDBC,4,0.0,0.0
fusesource_fuse,JPA,JDBC,5,0.0,0.0
fusesource_fuse,JPA,JDBC,6,0.0,0.0
fusesource_fuse,JPA,JDBC,7,0.0,0.0
fusesource_fuse,JPA,JDBC,8,0.0,0.0
fusesource_fuse,JPA,JDBC,9,0.0,0.0
fusesource_fuse,JPA,JDBC,10,0.0,0.0
fusesource_fuse,JPA,JDBC,11,0.0,0.0
fusesource_fuse,JPA,JDBC,12,0.0,0.0
fusesource_fuse,JPA,JDBC,13,0.0,0.0
fusesource_fuse,JPA,JDBC,14,0.0,0.0
fusesource_fuse,JPA,JDBC,15,0.0,0.0
riftsaw_riftsaw-ode,JPA,JDBC,0,0.04761905,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,1,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,2,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,3,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,4,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,5,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,6,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,7,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,8,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,9,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,10,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,11,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,12,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,13,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,14,0.0,0.04761905
riftsaw_riftsaw-ode,JPA,JDBC,15,0.0,0.04761905
obergner_camelpe,JPA,JDBC,0,0.0,0.0
obergner_camelpe,JPA,JDBC,1,0.0,0.0
obergner_camelpe,JPA,JDBC,2,0.0,0.0
obergner_camelpe,JPA,JDBC,3,0.0,0.0
obergner_camelpe,JPA,JDBC,4,0.0,0.0
obergner_camelpe,JPA,JDBC,5,0.0,0.0
obergner_camelpe,JPA,JDBC,6,0.0,0.0
obergner_camelpe,JPA,JDBC,7,0.0,0.0
obergner_camelpe,JPA,JDBC,8,0.0,0.0
obergner_camelpe,JPA,JDBC,9,0.0,0.0
obergner_camelpe,JPA,JDBC,10,0.0,0.0
obergner_camelpe,JPA,JDBC,11,0.0,0.0
obergner_camelpe,JPA,JDBC,12,0.0,0.0
obergner_camelpe,JPA,JDBC,13,0.0,0.0
obergner_camelpe,JPA,JDBC,14,0.0,0.0
obergner_camelpe,JPA,JDBC,15,0.0,0.0
SonarSource_sonar,JPA,JDBC,0,0.03448276,0.03448276
SonarSource_sonar,JPA,JDBC,1,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,2,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,3,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,4,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,5,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,6,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,7,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,8,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,9,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,10,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,11,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,12,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,13,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,14,0.0,0.03448276
SonarSource_sonar,JPA,JDBC,15,0.0,0.03448276
NUBIC_psc-mirror,JPA,JDBC,0,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,1,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,2,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,3,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,4,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,5,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,6,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,7,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,8,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,9,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,10,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,11,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,12,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,13,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,14,0.0,0.0
NUBIC_psc-mirror,JPA,JDBC,15,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,0,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,1,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,2,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,3,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,4,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,5,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,6,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,7,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,8,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,9,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,10,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,11,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,12,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,13,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,14,0.0,0.0
tomp2p_TomP2P,JPA,JDBC,15,0.0,0.0
ISA-tools_BioInvIndex,JPA,JDBC,0,0.018867925,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,1,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,2,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,3,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,4,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,5,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,6,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,7,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,8,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,9,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,10,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,11,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,12,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,13,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,14,0.0,0.018867925
ISA-tools_BioInvIndex,JPA,JDBC,15,0.0,0.018867925
exanpe_ultimate-breakfast,JPA,JDBC,0,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,1,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,2,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,3,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,4,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,5,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,6,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,7,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,8,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,9,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,10,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,11,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,12,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,13,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,14,0.0,0.0
exanpe_ultimate-breakfast,JPA,JDBC,15,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,0,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,1,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,2,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,3,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,4,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,5,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,6,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,7,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,8,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,9,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,10,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,11,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,12,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,13,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,14,0.0,0.0
mattakaslash_Homeschool-Tracker,JPA,JDBC,15,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,0,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,1,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,2,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,3,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,4,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,5,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,6,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,7,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,8,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,9,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,10,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,11,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,12,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,13,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,14,0.0,0.0
tony1223_zkfiddle,JPA,JDBC,15,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,0,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,1,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,2,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,3,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,4,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,5,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,6,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,7,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,8,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,9,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,10,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,11,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,12,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,13,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,14,0.0,0.0
fqntxmqee_webframe,JPA,JDBC,15,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,0,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,1,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,2,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,3,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,4,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,5,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,6,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,7,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,8,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,9,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,10,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,11,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,12,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,13,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,14,0.0,0.0
SpringSource_spring-data-jpa,JPA,JDBC,15,0.0,0.0
akquinet_GuttenBase,JPA,JDBC,0,0.5,0.5
akquinet_GuttenBase,JPA,JDBC,1,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,2,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,3,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,4,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,5,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,6,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,7,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,8,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,9,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,10,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,11,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,12,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,13,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,14,0.0,0.5
akquinet_GuttenBase,JPA,JDBC,15,0.0,0.5
OpenMEAP_OpenMEAP,JPA,JDBC,0,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,1,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,2,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,3,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,4,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,5,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,6,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,7,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,8,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,9,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,10,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,11,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,12,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,13,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,14,0.0,0.0
OpenMEAP_OpenMEAP,JPA,JDBC,15,0.0,0.0
apache_nutch,JPA,JDBC,0,0.0,0.0
apache_nutch,JPA,JDBC,1,0.0,0.0
apache_nutch,JPA,JDBC,2,0.0,0.0
apache_nutch,JPA,JDBC,3,0.0,0.0
apache_nutch,JPA,JDBC,4,0.0,0.0
apache_nutch,JPA,JDBC,5,0.0,0.0
apache_nutch,JPA,JDBC,6,0.0,0.0
apache_nutch,JPA,JDBC,7,0.0,0.0
apache_nutch,JPA,JDBC,8,0.0,0.0
apache_nutch,JPA,JDBC,9,0.0,0.0
apache_nutch,JPA,JDBC,10,0.0,0.0
apache_nutch,JPA,JDBC,11,0.0,0.0
apache_nutch,JPA,JDBC,12,0.0,0.0
apache_nutch,JPA,JDBC,13,0.0,0.0
apache_nutch,JPA,JDBC,14,0.0,0.0
apache_nutch,JPA,JDBC,15,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,0,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,1,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,2,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,3,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,4,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,5,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,6,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,7,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,8,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,9,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,10,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,11,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,12,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,13,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,14,0.0,0.0
forcedotcom_java-sdk,JPA,JDBC,15,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,0,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,1,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,2,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,3,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,4,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,5,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,6,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,7,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,8,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,9,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,10,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,11,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,12,0.0,0.0
rkorytkowski_openmrs-contrib-metadatarepository,JPA,JDBC,13,0.0,0.0
